0,1,2,3,4,5,6,7,8,9,pred
-1.0391793883365552,1.7057880626056288,-0.8854815613116761,0.2753169753501673,0.3896978403579639,-0.6485841929931504,-1.342077911277966,2.074505941436894,0.571463239306899,1.6382872643798736,587381.70459998
0.774913373835397,-0.7572375183128375,-0.8854815613116761,0.2753169753501673,0.3896978403579639,-0.6485841929931504,0.5123520343391257,0.0769783254916045,0.4735102397690423,-0.4336956608505383,996789.750562049
-1.8166477149816775,2.5749605093880663,1.111111899429582,0.2753169753501673,-2.5660906898571274,-0.6485841929931504,-1.6140609699684727,0.6796290148177558,1.0752215226444477,-0.4336956608505383,1091420.884081666
0.2566011560719821,1.7919078381622184,-0.8854815613116761,0.2753169753501673,0.3896978403579639,-0.6485841929931504,1.40247840823533,0.0789738575754659,0.1964431839333903,-0.4336956608505383,703301.2448428837
-0.7800232794548476,0.01784046169647,1.111111899429582,0.2753169753501673,0.3896978403579639,1.0159846044318686,-0.7239345960722687,-0.5715696017633596,-0.7439056116300337,-0.4336956608505383,38835.36126837251
1.2932255915988118,-0.971090144974961,-0.8854815613116761,-2.239540772606469,0.3896978403579639,-0.6485841929931504,-0.7115717297681546,2.074505941436894,0.3755572402311856,0.6022958017646677,1256343.533167304
-0.7800232794548476,-0.584997967199658,1.111111899429582,0.2753169753501673,0.3896978403579639,-0.6485841929931504,-0.3530486069488504,-0.9247787806068324,-0.8278653255196251,-0.4336956608505383,51017.035235111136
-0.5208671705731402,0.01784046169647,1.111111899429582,0.2753169753501673,0.3896978403579639,1.0159846044318686,-0.229419943907711,-0.5216812996668239,-0.1617849286621997,-0.4336956608505383,364876.08718297636
-0.7800232794548476,0.0522883719191059,1.111111899429582,0.2753169753501673,0.3896978403579639,1.0159846044318686,0.0672888473910234,-1.3218896652952563,-1.2672544948751536,-0.4336956608505383,-198065.88845413423
0.5157572649536896,-0.1888469996393453,-0.8854815613116761,0.2753169753501673,0.3896978403579639,-0.6485841929931504,0.0598711276085557,0.2465985526198259,0.968872551717632,-0.4336956608505383,1141214.15162508
